id	reviewed_date	location	hotel_restaurant_name	review
rn315038894	"Reviewed September 30, 2015 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"Had a set menu dinner from here during our stay at the Holiday Inn. Food was unreal, atmosphere very calm and relaxing, prices very reasonable for the level of service and quality. Well worth a visit."
rn314407002	"Reviewed September 28, 2015 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"Beautifully situated, staff very courteous. Food very well presented and delicious, lots of choice. Child friendly, comfortable surroundings."
rn311955034	"Reviewed September 19, 2015 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	Had breakfast here every morning of our last 4 stays. The staff are amazing and the food plentiful and delicious.
rn311449090	"Reviewed September 17, 2015 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	This restaurant serves wonderful Thai food and excellent sea food. It also has a good selection of other food if you want something different. Children also catered for if you have any special diet requests no problem at all the staff are only too happy...More
rn310352640	"Reviewed September 14, 2015 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"My family and I dined at the Charm Thai last night. Their food is still of a very high standard. We ordered crab roll sticks, fish dumpling, pineapple fried rice, green curry chicken, musaman beef, fried fish in chili sauce and stir fried shrimp in...More"
rn309094081	"Reviewed September 10, 2015 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"This is our second time staying at the Holiday Inn and both times we have regularly eaten at Charm Thai.
The food has always been delicious, fresh and well presented. The staff are very prompt, friendly and attentive.
Highly recommend Charm Thai as a place...More"
rn308365433	"Reviewed September 8, 2015 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	Simply one of the best authentic thai food Resturant in patong beach area . Food is freshly prepared and it was just amazing specially their tom yum goung too good. The prices were also quite reasonable . It's located in the busakorn wing of holiday...More
rn298966282	"Reviewed August 13, 2015 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"Ate dinner here three times during our stay, the restaurant was fairly quiet but the food was good quality and great value too. Nice place to start your evening off being hitting the nightspots of Patong.More"
rn298584300	"Reviewed August 12, 2015 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"very good sea food restaurant
fresh products
good service
reasonable pricing
nice place
nice atmosphere"
rn295523900	"Reviewed August 3, 2015 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"Staying at resort had many lunches at restaurant. Thai food delicious I enjoyed the spicy basil chicken rice, vegetable spring rolls & satay mix. Kids loved the food on the kids menu. Good value as kids eat free. Service was very tentative and of course...More"
rn292911416	"Reviewed July 27, 2015 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"Didn't have the best experience at Charm Thai. Went with a large group, some people didn't receive there meals and the food was ok. For the price you pay, I found that there are a lot cheaper places in Phuket with better food.More"
rn289078976	"Reviewed July 15, 2015 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	Ate at this restaurant 5 times during our stay. Service was excellent and food was superb. Not much more expensive than the local eateries outside the hotel. Would recommend this to anybody wanting quality Thai food while in Patong.More
rn286117741	"Reviewed July 6, 2015 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	It was great food and the service was excellent. However by Thailand standards it is quite pricey. Overall a great experience.
rn283743462	"Reviewed June 28, 2015 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"the food is awesum, everything vegetarian as we are indians, the pad thai, green curry just out of the world and not very expensive, average meal for 02 pax is 800 thb"
rn282556785	"Reviewed June 24, 2015 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"Went for lunch as kids under 12 eat free. Had a seafood curry and wife had a phad Si euw. Ambience was fantastic, food excellent and price very reasonable. Great Thai food is everywhere in Patong and very cheap. With the kids eating free this...More"
rn279378354	"Reviewed June 10, 2015 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"My family went to the Charm restaurant at Holiday Inn Patong and were very impressed by the vast array of offerings on the menu that were prepared and presented artfully, quickly and professionally. The meals were melt in the mouth fresh and just sooo tasty...More"
rn277708514	"Reviewed June 3, 2015 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"too many mosquito, too hot inside
I am sorry to tell that.
I have no chance to taste the food. Once I sat down, all the mosquito come to me. The fan is working but for nothing.More"
rn277704292	"Reviewed June 3, 2015 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	Great food. However a little pricey for Thailand. Food is grerat but can find just as good elsewhere for a fraction of the priceMore
rn553511351	"Reviewed January 13, 2018 "	 Patong	Chez Nicolas	"Excellent food and service, close to our hotel The Vijitt. We were recommended to come here by hotel reception who were right on the money!"
rn458596581	"Reviewed February 10, 2017 "	 Patong	Chez Nicolas	"Should have been better, but found the food 'bland' and not very exciting at all. Plenty of choices elsewhere.More"
rn449318780	"Reviewed January 4, 2017 "	 Patong	Chez Nicolas	Staying at the Phu Na Na this eatery is so convenient. Our 3rd visit steak and chips great on both visits. I haven't tasted such great chips since my gran used to fry them in lard years ago. Have also been fir coffee at lunchtime.
rn432575111	"Reviewed October 28, 2016 "	 Patong	Chez Nicolas	Went here quite a few times...staff so friendly and food great...prawn lemon grass and mint salad amazing!
rn389586034	"Reviewed July 5, 2016 "	 Patong	Chez Nicolas	"Slow service. Manager not helping her girls who were only 2 to cook and serve. Waited one hour to get our food and were served a wrong meal.
Food ok but not extraordinary."
rn292481886	"Reviewed July 25, 2015 "	 Patong	Chez Nicolas	"Being low season, most of the restaurants are all but empty, this year seems to be worse than most. Having said that I was the only patron at 8pm when one would expect most places to be busy, I had the daily special, osso buco...More"
rn258354875	"Reviewed March 8, 2015 "	 Patong	Chez Nicolas	"The girls working (?) here seemed more interested in chatting to each other or playing with their phones than serving.
The French owner was friendly enough but confused when we had to send back a prawn dish that had come with pork.
Food was nice,...More"
rn251022495	"Reviewed January 25, 2015 "	 Patong	Chez Nicolas	"I have been to this restaurant several times for lunch and diner. I haven't been disapointed once! I had thai food (very good), and french food (very good too!). Very good value as well! you also have a dish of the day that often changes...More"
rn249952088	"Reviewed January 18, 2015 "	 Patong	Chez Nicolas	"I do not speak French but that does not matter as this is a great place if you can read the review or not . We have been for breakfast , lunch serval times dinner and for then pancakes . This place is great value...More"
rn553511351	"Reviewed January 13, 2018 "	 Patong	Chez Nicolas	"Excellent food and service, close to our hotel The Vijitt. We were recommended to come here by hotel reception who were right on the money!"
rn458596581	"Reviewed February 10, 2017 "	 Patong	Chez Nicolas	"Should have been better, but found the food 'bland' and not very exciting at all. Plenty of choices elsewhere.More"
rn449318780	"Reviewed January 4, 2017 "	 Patong	Chez Nicolas	Staying at the Phu Na Na this eatery is so convenient. Our 3rd visit steak and chips great on both visits. I haven't tasted such great chips since my gran used to fry them in lard years ago. Have also been fir coffee at lunchtime.
rn432575111	"Reviewed October 28, 2016 "	 Patong	Chez Nicolas	Went here quite a few times...staff so friendly and food great...prawn lemon grass and mint salad amazing!
rn389586034	"Reviewed July 5, 2016 "	 Patong	Chez Nicolas	"Slow service. Manager not helping her girls who were only 2 to cook and serve. Waited one hour to get our food and were served a wrong meal.
Food ok but not extraordinary."
rn292481886	"Reviewed July 25, 2015 "	 Patong	Chez Nicolas	"Being low season, most of the restaurants are all but empty, this year seems to be worse than most. Having said that I was the only patron at 8pm when one would expect most places to be busy, I had the daily special, osso buco...More"
rn258354875	"Reviewed March 8, 2015 "	 Patong	Chez Nicolas	"The girls working (?) here seemed more interested in chatting to each other or playing with their phones than serving.
The French owner was friendly enough but confused when we had to send back a prawn dish that had come with pork.
Food was nice,...More"
rn251022495	"Reviewed January 25, 2015 "	 Patong	Chez Nicolas	"I have been to this restaurant several times for lunch and diner. I haven't been disapointed once! I had thai food (very good), and french food (very good too!). Very good value as well! you also have a dish of the day that often changes...More"
rn249952088	"Reviewed January 18, 2015 "	 Patong	Chez Nicolas	"I do not speak French but that does not matter as this is a great place if you can read the review or not . We have been for breakfast , lunch serval times dinner and for then pancakes . This place is great value...More"
rn553511351	"Reviewed January 13, 2018 "	 Patong	Chez Nicolas	"Excellent food and service, close to our hotel The Vijitt. We were recommended to come here by hotel reception who were right on the money!"
